Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Scored Labels,Residual,Residual (bins),Absolute error
0.592871830020562,0,"RL","NA",0.034822033700250062,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",0.44444444444444448,0.625,0.71014492753623237,0.3333333333333357,"Gable","CompShg","MetalSd","MetalSd","BrkFace","76","TA","TA","CBlock","TA","TA","No","BLQ",0.14670446491849753,"Unf",0,0.074486301369863,0.1639934533551555,"GasA","TA",True,"SBrkr",0.15328132170720513,0,0,0.12584777694046723,0.33333333333333331,0,0.33333333333333331,0,0.375,0.33333333333333331,"TA",0.24999999999999997,"Typ",0,"NA","Detchd","1973","Unf",0.5,0.63610719322990128,"TA","TA","Y",0,0,0,0,0,0,"NA","MnPrv","NA",0,0.63636363636363635,0.75,"WD","Normal",148500,131262.60273934458,17237.397260655416,-3727.9697384141473,17237.397260655416
0.92049348869088421,0.17647058823529413,"RL","57",0.029250508308210049,"Pave","NA","Reg","Bnk","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",0.55555555555555558,0.625,0.40579710144927539,0,"Gable","CompShg","BrkFace","Stone","None","0","TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,0.38356164383561642,0.14664484451718496,"GasA","Gd",True,"SBrkr",0.19229004130335017,0.35883777239709441,0,0.29747550866616429,0,0,0.33333333333333331,0.5,0.375,0.33333333333333331,"TA",0.58333333333333337,"Typ",0.33333333333333331,"TA","Detchd","1929","Unf",0.5,0.24118476727785612,"Fa","Fa","Y",0,0,0,0,0,0,"NA","NA","NA",0,0.1818181818181818,0.75,"WD","Normal",177000,170665.28262346092,6334.7173765390762,-3727.9697384141473,6334.7173765390762
0.91912268677176145,0,"RL","66",0.057935450699946246,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",0.55555555555555558,0.5,0.94927536231884169,0.89999999999999858,"Gable","CompShg","VinylSd","VinylSd","None","0","TA","TA","PConc","Gd","TA","No","GLQ",0.14422395464209781,"Unf",0,0.12842465753424656,0.18232405891980361,"GasA","Ex",True,"SBrkr",0.17898118402937127,0,0,0.146948003014318,0.33333333333333331,0,0.33333333333333331,0,0.375,0.33333333333333331,"Gd",0.33333333333333337,"Typ",0,"NA","Detchd","2004","Unf",0.5,0.40620592383638926,"TA","TA","Y",0,0.14259597806215721,0,0,0,0,"NA","NA","NA",0,0.54545454545454541,0.5,"WD","Normal",155000,151968.19635991252,3031.8036400874844,-3727.9697384141473,3031.8036400874844
0.50582590815627138,0.41176470588235292,"RL","60",0.0444039355909229,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","Duplex","1Story",0.44444444444444448,0.5,0.83333333333333393,0.63333333333333286,"Gable","CompShg","Plywood","Plywood","None","0","TA","TA","CBlock","Gd","Gd","Gd","GLQ",0.21261516654854715,"Unf",0,0,0.19639934533551556,"GasA","TA",True,"SBrkr",0.19871500688389168,0,0,0.16314996232102486,1,0,1,0,0.375,0.33333333333333331,"TA",0.24999999999999997,"Typ",0,"NA","NA","NA","NA",0,0,"NA","NA","Y",0.14002333722287047,0,0,0,0,0,"NA","NA","NA",0,0.1818181818181818,0.75,"WD","Alloca",179000,131818.45122470541,47181.548775294592,36885.381639379717,47181.548775294592
0.15490061686086362,0.23529411764705879,"RL","82",0.040430951880156114,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",0.66666666666666652,0.5,0.89130434782608781,0.75,"Gable","CompShg","VinylSd","VinylSd","BrkFace","290","Gd","TA","PConc","Gd","TA","No","GLQ",0.10010630758327428,"Unf",0,0.27311643835616439,0.19689034369885436,"GasA","Ex",True,"SBrkr",0.20192748967416244,0.63244552058111381,0,0.41183119819140918,0,0,0.66666666666666663,0.5,0.5,0.33333333333333331,"Gd",0.58333333333333337,"Typ",0.33333333333333331,"TA","Attchd","1995","RFn",0.75,0.5084626234132581,"TA","TA","Y",0.26137689614935822,0.20840950639853748,0,0,0,0,"NA","NA","NA",0,0.45454545454545447,0.25,"WD","Abnorml",290000,264998.41666644724,25001.583333552757,-3727.9697384141473,25001.583333552757
0.317340644276902,0.29411764705882348,"RL","74",0.049956764589029888,"Pave","NA","IR1","HLS","AllPub","Inside","Mod","Crawfor","Norm","Norm","1Fam","2Story",0.55555555555555558,0.75,0.44927536231884169,0.75,"Hip","CompShg","Stucco","Stucco","None","0","TA","TA","CBlock","TA","TA","No","LwQ",0.057760453579021973,"Unf",0,0.16652397260273971,0.1170212765957447,"GasA","Fa",True,"FuseA",0.11817347407067461,0.3927360774818402,0,0.24981160512434064,0,0,0.33333333333333331,0.5,0.375,0.33333333333333331,"TA",0.33333333333333337,"Typ",0.33333333333333331,"Gd","Detchd","1939","Unf",0.25,0.16925246826516219,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,0.63636363636363635,0.5,"WD","Normal",188700,189273.89978422574,-573.89978422573768,-3727.9697384141473,573.89978422573768
0.31185743660041126,0,"RL","80",0.038795017411016847,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",0.66666666666666652,0.625,0.73188405797101552,0.38333333333333286,"Hip","CompShg","HdBoard","HdBoard","BrkFace","320","TA","TA","CBlock","TA","TA","No","ALQ",0.16229624379872432,"Unf",0,0.13955479452054795,0.2032733224222586,"GasA","Fa",True,"SBrkr",0.208352455254704,0,0,0.1710625470987189,0,0,0.33333333333333331,0.5,0.375,0.33333333333333331,"TA",0.33333333333333337,"Typ",0.33333333333333331,"TA","Attchd","1973","Unf",0.5,0.37235543018335682,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,0.72727272727272729,0.25,"WD","Normal",175500,184061.13574664708,-8561.13574664708,-44341.321116208019,8561.13574664708
0.7566826593557231,0.82352941176470584,"RM","24",0.0033466545140106094,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","TwnhsE","2Story",0.44444444444444448,0.5,0.71014492753623237,0.3333333333333357,"Gable","CompShg","HdBoard","HdBoard","BrkFace","304","TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,0.2696917808219178,0.10310965630114567,"GasA","TA",True,"SBrkr",0.067921064708581919,0.3254237288135593,0,0.18236623963828183,0,0,0.66666666666666663,0.5,0.375,0.33333333333333331,"TA",0.33333333333333337,"Typ",0,"NA","Detchd","1970","Unf",0.5,0.31029619181946405,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,0.27272727272727271,0.25,"WD","Normal",106000,106263.20816540541,-263.20816540540545,-3727.9697384141473,263.20816540540545
0.65524331734064434,0.82352941176470584,"RM","24",0,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Blueste","Norm","Norm","TwnhsE","2Story",0.55555555555555558,0.625,0.78260869565217384,0.5,"Gable","CompShg","MetalSd","MetalSd","None","0","TA","TA","CBlock","Gd","TA","No","ALQ",0.050496102055279948,"Unf",0,0.11815068493150685,0.091816693944353531,"GasA","TA",True,"SBrkr",0.052088113813676007,0.32348668280871673,0,0.16861341371514696,0,0,0.33333333333333331,0.5,0.25,0.33333333333333331,"TA",0.24999999999999997,"Typ",0.33333333333333331,"TA","Attchd","1980","Fin",0.5,0.32581100141043723,"TA","TA","Y",0.17502917152858807,0,0,0,0,0,"NA","GdPrv","NA",0,0.36363636363636365,0.75,"WD","Normal",124000,134422.52832763214,-10422.528327632142,-44341.321116208019,10422.528327632142
0.90541466758053468,0,"RL","NA",0.024898922620299607,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl","BrkSide","Feedr","Norm","1Fam","1Story",0.22222222222222221,0.625,0.55797101449275388,0,"Hip","CompShg","VinylSd","VinylSd","None","0","TA","TA","CBlock","NA","NA","NA","NA",0,"NA",0,0,0,"Floor","TA",False,"SBrkr",0.088572739788893989,0,0,0.072720422004521473,0,0,0.33333333333333331,0,0.25,0.33333333333333331,"TA",0.16666666666666666,"Typ",0,"NA","Detchd","1955","Unf",0.25,0.20239774330042312,"TA","Fa","Y",0,0,0,0,0,0,"NA","NA","NA",0,0.54545454545454541,0.5,"WD","Normal",72500,75345.432008031785,-2845.4320080317848,-3727.9697384141473,2845.4320080317848
0.21521590130226184,0.29411764705882348,"RM","60",0.038795017411016847,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",0.66666666666666652,0.75,0.38405797101449224,0.6666666666666643,"Gable","CompShg","Wd Sdng","Wd Sdng","None","0","TA","TA","BrkTil","TA","Gd","No","LwQ",0.0028348688873139618,"Unf",0,0.3047945205479452,0.11914893617021277,"GasA","Ex",True,"SBrkr",0.11427260211106011,0.39176755447941891,0,0.24623210248681238,0,0.5,0.33333333333333331,0.5,0.375,0.33333333333333331,"Ex",0.33333333333333337,"Typ",0.33333333333333331,"Gd","Detchd","1925","Unf",0.5,0.385049365303244,"Fa","TA","Y",0,0,0.42391304347826086,0,0,0,"NA","NA","NA",0,0.63636363636363635,0,"WD","Normal",178000,184662.8834245133,-6662.8834245133039,-44341.321116208019,6662.8834245133039
0.63605209047292666,0,"RL","NA",0.049255649816541631,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",0.77777777777777768,0.5,0.93478260869565233,0.85000000000000142,"Hip","CompShg","VinylSd","VinylSd","None","0","Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,0.75042808219178081,0.28690671031096565,"GasA","Ex",True,"SBrkr",0.33363928407526389,0,0,0.27392614920874153,0,0,0.66666666666666663,0,0.375,0.33333333333333331,"Ex",0.41666666666666663,"Typ",0.33333333333333331,"TA","Attchd","2001","RFn",0.5,0.36812411847672777,"TA","TA","Y",0.23570595099183195,0.27605118829981717,0,0,0,0,"NA","NA","NA",0,0.45454545454545447,0.75,"WD","Normal",236500,243027.37910887654,-6527.3791088765429,-44341.321116208019,6527.3791088765429
0.064427690198766277,0.23529411764705879,"RL","69",0.037565729509920771,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",0.55555555555555558,0.5,0.90579710144927539,0.78333333333333144,"Gable","CompShg","VinylSd","VinylSd","None","0","TA","Gd","PConc","Gd","TA","No","GLQ",0.11481218993621545,"Unf",0,0.075342465753424653,0.13486088379705402,"GasA","Ex",True,"SBrkr",0.13102340523175768,0.426634382566586,0,0.27354935945742276,0.33333333333333331,0,0.66666666666666663,0.5,0.375,0.33333333333333331,"Gd",0.41666666666666663,"Typ",0,"NA","Attchd","1997","RFn",0.5,0.48236953455571224,"TA","TA","Y",0,0.29616087751371117,0,0,0,0,"NA","NA","NA",0,0.36363636363636365,0.25,"WD","Normal",204750,200551.17395739086,4198.8260426091438,-3727.9697384141473,4198.8260426091438
0.48663468128855386,0.058823529411764691,"RL","56",0.013227698707611767,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",0.22222222222222221,0.625,0.45652173913043548,0.88333333333333286,"Gable","CompShg","VinylSd","VinylSd","None","0","Gd","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,0.11558219178082191,0.044189852700491,"GasA","Gd",True,"SBrkr",0.0906379072969252,0,0,0.074415975885455926,0,0,0.33333333333333331,0,0.25,0.33333333333333331,"TA",0.24999999999999997,"Maj2",0,"NA","NA","NA","NA",0,0,"NA","NA","N",0,0,0,0,0,0,"NA","NA","NA",0,0.54545454545454541,0.5,"WD","Normal",52000,83027.333045774387,-31027.333045774387,-44341.321116208019,31027.333045774387
0.2871830020562029,0,"RL","65",0.033419804155273548,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",0.44444444444444448,0.625,0.695652173913043,0.29999999999999716,"Gable","CompShg","VinylSd","VinylSd","None","0","TA","TA","CBlock","TA","TA","No","BLQ",0.13731396172927002,"Unf",0,0.12029109589041095,0.17283142389525369,"GasA","Ex",True,"SBrkr",0.16567232675539237,0,0,0.13602110022607386,0.33333333333333331,0,0.33333333333333331,0,0.375,0.33333333333333331,"TA",0.33333333333333337,"Typ",0.33333333333333331,"Fa","Attchd","1968","Unf",0.25,0.21438645980253879,"TA","TA","Y",0,0.15539305301645337,0.33333333333333331,0,0,0,"NA","NA","NA",0,0.54545454545454541,1,"WD","Normal",142000,142094.98802319961,-94.988023199606687,-3727.9697384141473,94.988023199606687
0.3070596298834819,0.17647058823529413,"RM","50",0.034120918927761805,"Pave","NA","Reg","Bnk","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",0.55555555555555558,0.625,0.47101449275362306,0,"Gable","CompShg","MetalSd","MetalSd","None","0","TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,0.3339041095890411,0.12765957446808512,"GasA","TA",True,"SBrkr",0.10234052317576869,0.28861985472154966,0,0.19630746043707609,0,0,0.66666666666666663,0,0.375,0.33333333333333331,"TA",0.41666666666666663,"Typ",0.33333333333333331,"Gd","Detchd","1937","Unf",0.25,0.13963328631875882,"TA","TA","N",0,0,0,0,0,0,"NA","NA","NA",0,0.45454545454545447,0,"WD","Normal",119500,132492.78366170274,-12992.783661702735,-44341.321116208019,12992.783661702735
0.65387251542152158,0.41176470588235292,"RL","35",0.037860197714365842,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl","Edwards","Norm","Norm","Duplex","SFoyer",0.55555555555555558,0.5,0.7463768115942031,0.4166666666666643,"Flat","Tar&Grv","WdShing","Plywood","BrkFace","250","TA","TA","CBlock","Gd","Gd","Gd","GLQ",0.16743444365698087,"Unf",0,0,0.15466448445171851,"GasA","TA",True,"SBrkr",0.14823313446535108,0,0,0.1217030896759608,0,1,0.66666666666666663,0,0.5,0,"TA",0.16666666666666666,"Typ",0,"NA","NA","NA","NA",0,0,"NA","NA","Y",0,0,0,0,0,0,"NA","NA","NA",0,0.81818181818181823,0,"WD","AdjLand",127500,140303.32810154694,-12803.32810154694,-44341.321116208019,12803.32810154694
0.85675119945167921,0,"RL","93",0.046086611044894712,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",0.66666666666666652,0.5,0.695652173913043,0.29999999999999716,"Hip","CompShg","BrkFace","BrkFace","None","0","Gd","TA","CBlock","TA","TA","No","ALQ",0.18869596031183558,"Unf",0,0.4473458904109589,0.34533551554828151,"GasA","Ex",True,"SBrkr",0.40752638825149157,0,0,0.33458929917106256,0.33333333333333331,0,0.66666666666666663,0.5,0.375,0.33333333333333331,"Ex",0.5,"Typ",0.66666666666666663,"TA","Attchd","1968","Fin",0.5,0.36812411847672777,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,0.27272727272727271,1,"WD","Normal",244000,254213.51872449776,-10213.518724497757,-44341.321116208019,10213.518724497757
0.19671007539410557,0,"RL","NA",0.031900722148215661,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",0.33333333333333331,0.375,0.71739130434782616,0.35000000000000142,"Gable","CompShg","HdBoard","HdBoard","None","0","TA","TA","CBlock","TA","TA","No","BLQ",0.10878809355067329,"Unf",0,0.10445205479452055,0.14042553191489363,"GasA","TA",True,"SBrkr",0.12023864157870581,0,0,0.0987189148455162,0,0,0.33333333333333331,0,0.375,0.33333333333333331,"TA",0.24999999999999997,"Typ",0,"NA","NA","NA","NA",0,0,"NA","NA","Y",0,0,0,0,0,0,"NA","NA","NA",0,0.45454545454545447,0,"WD","Normal",88000,94668.751439277781,-6668.7514392777812,-44341.321116208019,6668.7514392777812
0.83481836874571624,0.17647058823529413,"RM","52",0.023090046507279909,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",0.33333333333333331,0.5,0.5434782608695663,0,"Gable","CompShg","AsbShng","AsbShng","None","0","TA","TA","Slab","NA","NA","NA","NA",0,"NA",0,0,0,"GasA","Gd",False,"SBrkr",0.077558513079394209,0.11622276029055691,0,0.10889223813112284,0,0,0.33333333333333331,0,0.25,0.33333333333333331,"TA",0.083333333333333343,"Typ",0,"NA","NA","NA","NA",0,0,"NA","NA","N",0,0,0,0,0,0,"NA","NA","NA",0,0.54545454545454541,0,"WD","Normal",80500,68064.847039222819,12435.152960777181,-3727.9697384141473,12435.152960777181
