,Row_ID,Calendar_Year,Model_Year,NVVar1,NVVar2,NVVar3,NVVar4,HasLoss,NVVar1_ZScore,NVVar2_ZScore,NVVar3_ZScore,NVVar4_ZScore
12,5768676,2007,2005,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
13,7588475,2007,1993,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
14,11041919,2005,1999,-0.2315299,-0.2661168,-0.27233720000000006,6.3888025,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,5.739472256466192
15,9862264,2007,2001,-0.2315299,-0.2661168,-0.27233720000000006,1.9619883000000002,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,1.7276052158616872
16,4563653,2005,1994,-0.2315299,2.0211828,1.9685331999999998,-0.2514189,0,-0.2509734547860986,1.717960938912151,1.6733083981394499,-0.2783283950670718
17,8247588,2007,1996,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
18,11310745,2005,1997,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
19,9007574,2005,1995,2.0546834,-0.2661168,-0.27233720000000006,-0.2514189,0,1.829893195299723,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
20,5580689,2007,2004,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
21,4125628,2007,2005,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
22,13171236,2005,2005,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
23,2288615,2006,1997,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
24,5500933,2007,1998,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
25,3985794,2005,2005,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
26,4385045,2005,2004,-0.2315299,-0.2661168,4.2094035000000005,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,3.6583959398685004,-0.2783283950670718
27,705989,2007,1991,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
28,3351155,2006,2007,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
29,4966946,2005,2004,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
30,11430599,2006,1996,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
31,3666163,2006,2004,-0.2315299,-0.2661168,2.7154898999999997,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,2.335004186325425,-0.2783283950670718
32,12461274,2006,2005,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
33,121509,2007,2002,6.627110000000001,-0.2661168,-0.27233720000000006,-0.2514189,0,5.991626495471367,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
34,12457287,2007,1995,3.1977898999999996,-0.2661168,-0.27233720000000006,3.068692,0,2.870326383815566,-0.30448704592166864,-0.3117792321751613,2.7305721119525725
35,9894257,2005,1999,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
36,4279919,2007,2007,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
37,3866117,2006,2004,-0.2315299,8.8830814,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,7.785304716572064,-0.3117792321751613,-0.2783283950670718
38,4852214,2005,1987,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
39,405773,2006,1995,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
40,5974229,2005,2003,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
41,11942708,2006,2004,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
42,5835639,2006,2000,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
43,4961226,2006,2002,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
44,12837158,2005,2004,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
45,7804579,2005,1997,6.627110000000001,-0.2661168,-0.27233720000000006,-0.2514189,0,5.991626495471367,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
46,10723069,2007,1993,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
47,5681805,2005,2000,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
48,6812573,2006,2002,-0.2315299,-0.2661168,-0.27233720000000006,3.068692,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,2.7305721119525725
49,7564554,2007,2007,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
50,5611613,2005,2001,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
51,5132128,2007,2004,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
52,2744877,2007,2003,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
53,7940089,2005,2002,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
54,6100433,2005,1997,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
55,11180034,2007,2005,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
56,4899705,2005,2004,1.4831301000000001,2.0211828,-0.27233720000000006,-0.2514189,0,1.309676555532779,1.717960938912151,-0.3117792321751613,-0.2783283950670718
57,382243,2006,1997,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
58,13010098,2005,2001,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
59,11831513,2007,2006,-0.2315299,-0.2661168,2.7154898999999997,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,2.335004186325425,-0.2783283950670718
60,4650879,2005,2003,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
61,137136,2006,1999,-0.2315299,4.3084822,4.2094035000000005,-0.2514189,0,-0.2509734547860986,3.7404087469044254,3.6583959398685004,-0.2783283950670718
62,6650646,2006,2002,-0.2315299,-0.2661168,-0.27233720000000006,3.068692,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,2.7305721119525725
63,1782418,2007,2006,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
64,7237245,2007,1998,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
65,2173425,2006,2000,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
66,4378173,2007,2000,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
67,7490393,2005,1999,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
68,5156244,2007,2001,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
69,11028193,2005,1990,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
70,4800514,2007,2006,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
71,6509339,2006,2005,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
72,5216818,2007,1995,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
73,3063076,2005,1998,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
74,3415599,2005,1998,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
75,6817788,2005,2000,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
76,5852467,2007,1995,3.1977898999999996,-0.2661168,-0.27233720000000006,3.068692,0,2.870326383815566,-0.30448704592166864,-0.3117792321751613,2.7305721119525725
77,1246339,2007,1990,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
78,6459597,2005,2005,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
79,1652274,2007,2006,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
80,7731573,2006,1996,-0.2315299,-0.2661168,2.7154898999999997,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,2.335004186325425,-0.2783283950670718
81,11266143,2007,1988,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
82,674148,2007,2004,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
83,3039094,2005,2006,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
84,12150706,2005,1999,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
85,9294198,2007,1996,6.627110000000001,-0.2661168,-0.27233720000000006,-0.2514189,0,5.991626495471367,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
86,5383033,2006,2005,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
87,10259298,2007,2004,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
88,9441176,2007,2001,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
89,9769934,2006,2001,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
90,10571878,2005,1994,1.4831301000000001,-0.2661168,-0.27233720000000006,-0.2514189,0,1.309676555532779,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
91,9420829,2005,1995,1.4831301000000001,-0.2661168,1.9685331999999998,-0.2514189,0,1.309676555532779,-0.30448704592166864,1.6733083981394499,-0.2783283950670718
92,4698245,2006,1988,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
93,1613353,2006,2005,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
94,4010204,2006,1999,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
95,10513334,2006,2004,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
96,8399858,2007,2003,6.627110000000001,-0.2661168,-0.27233720000000006,-0.2514189,0,5.991626495471367,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
97,3789718,2006,2000,-0.2315299,-0.2661168,-0.27233720000000006,3.068692,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,2.7305721119525725
98,10950434,2005,2001,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
99,5743744,2007,2004,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
100,9942696,2007,2001,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
101,1330385,2007,1996,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
102,8198203,2007,1999,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
103,1240435,2005,2003,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
104,10863979,2006,1994,-0.2315299,1.5637228,3.3130555,-0.2514189,0,-0.2509734547860986,1.3134712712087688,2.8643610294795536,-0.2783283950670718
105,12465755,2005,2002,-0.2315299,2.7836161,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,2.392110355610864,-0.3117792321751613,-0.2783283950670718
106,9499218,2007,2007,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
107,3730857,2007,2003,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
108,11318808,2006,1987,6.627110000000001,-0.2661168,-0.27233720000000006,-0.2514189,0,5.991626495471367,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
109,5614575,2006,2000,-0.2315299,-0.2661168,8.691144,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,7.628570934741037,-0.2783283950670718
110,3041727,2007,1992,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
111,8853464,2007,1998,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
112,10217368,2007,2003,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
113,1736427,2007,2003,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
114,4752359,2007,1993,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
115,2597828,2007,2006,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
116,1579469,2007,1998,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
117,1489237,2006,1997,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
118,5505403,2007,1996,-0.2315299,4.3084822,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,3.7404087469044254,-0.3117792321751613,-0.2783283950670718
119,2242335,2007,1999,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
120,7760329,2005,1987,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
121,1719843,2005,1993,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
122,11771209,2007,2005,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
123,5390075,2005,2001,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
124,783173,2006,2003,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
125,6370997,2007,2006,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
126,4289313,2007,2001,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
127,1616319,2007,2007,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
128,5290477,2005,2004,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
129,6659055,2006,2001,3.1977898999999996,-0.2661168,-0.27233720000000006,3.068692,0,2.870326383815566,-0.30448704592166864,-0.3117792321751613,2.7305721119525725
130,12787384,2005,2000,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
131,12724729,2006,1998,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
132,13087026,2005,1997,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
133,12566288,2005,1989,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
134,7217198,2006,1996,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
135,844037,2007,1999,-0.2315299,2.7836161,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,2.392110355610864,-0.3117792321751613,-0.2783283950670718
136,6068477,2007,2002,-0.2315299,-0.2661168,-0.27233720000000006,1.9619883000000002,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,1.7276052158616872
137,12071078,2005,1998,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
138,6415308,2007,2001,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
139,7207613,2005,1998,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
140,6923925,2007,1997,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
141,11082229,2005,2000,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
142,2781206,2005,1996,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
143,3871176,2005,1997,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
144,5817186,2007,2007,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
145,9281954,2005,2000,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
146,187899,2005,1990,-0.2315299,4.3084822,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,3.7404087469044254,-0.3117792321751613,-0.2783283950670718
147,9376813,2007,2002,-0.2315299,-0.2661168,-0.27233720000000006,3.068692,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,2.7305721119525725
148,2067098,2006,2002,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
149,3771169,2005,2003,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
150,5648873,2006,2001,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
151,1818228,2007,2005,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
152,10861519,2005,1998,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
153,10813545,2005,1995,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
154,85574,2007,1996,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
155,12276346,2005,1996,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
156,788767,2007,2004,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
157,9034894,2007,2007,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
158,4829446,2007,1995,3.1977898999999996,-0.2661168,-0.27233720000000006,3.068692,0,2.870326383815566,-0.30448704592166864,-0.3117792321751613,2.7305721119525725
159,10781688,2005,2002,-0.2315299,-0.2661168,2.7154898999999997,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,2.335004186325425,-0.2783283950670718
160,11870259,2006,2002,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
161,5557599,2007,1988,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,-0.30448704592166864,-0.3117792321751613,-0.2783283950670718
162,6111245,2007,2004,-0.2315299,2.7836161,-0.27233720000000006,-0.2514189,0,-0.2509734547860986,2.392110355610864,-0.3117792321751613,-0.2783283950670718
